well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
e03b45fd_,1955,7083,1741,5342,0.7542001976563603,13846.0,19187.0,5341.0,12017.27,12806.71,789.4399999999987,12806.71,12765.85,12841.61,75.76000000000022,15.25028478309624,-40.85999999999876,81.48683342318665,17.060832498429704,109.49863125985769,0.44646199925121677,12004.95,12981.95,977.0,85.51962659846546,25.386980401649268,4.032793175278812,32052,1.0,2172.1422139646234,-3.948719580682403,81.3773713288195,84.26865089637933,82.00623167972368,-178.39470494550417,2172.1422139646234,12.138622238862263,81.3773713288195,84.26865089637933,82.00623167972368,178.39470494550417,2448.1390563524346,15.75182643192855,98.4141275244677,101.71121313919508,99.13101631381471,199.73826877063695,15.75182643192855,RMSE_Last_Known_TVT,Difficult
e0f36d98_,1808,6714,1738,4976,0.7411379207625857,12515.0,17490.0,4975.0,10703.91,11358.16,654.25,11349.3,11345.29,11374.5,29.209999999999127,8.916555675818364,16.06000000000131,64.86029047348431,8.964090743096634,51.05506286011839,0.49356913183279744,10691.42,11594.55,903.1299999999992,83.20866703539822,32.39328047901815,18.34837656191391,29856,1.0,768.1492702275126,-11.120407958200245,-36.00540795789851,-44.072687436143845,-48.815357537879905,72.64164000259662,768.1492702275126,11.968635450161411,36.00540795789851,44.072687436143845,48.815357537879905,72.64164000259662,889.3344177595827,14.253156162438394,39.641890606652,48.677288804320625,54.03341669090506,82.72419580765859,14.253156162438394,RMSE_Last_Known_TVT,Difficult
e149204f_,1340,7549,1452,6097,0.8076566432640084,11935.0,18031.0,6096.0,10453.29,10965.53,512.2399999999998,10965.53,10956.28,10973.08,16.799999999999272,4.532895451832295,-0.010000000000218279,109.6636621416166,17.281389840810693,109.38777603076983,0.5999671969821223,10441.13,11110.62,669.4900000000016,101.28334328358208,30.644748041724355,8.380318858034514,36582,1.0,903.1917559863034,-0.3517598819086133,60.62824011983216,46.5080677208768,64.65599473994526,118.0068496620533,903.1917559863034,3.7537510250942185,60.64861079392893,46.59032516935394,64.66578092877208,118.0068496620533,1056.3904573077607,4.546152895643239,70.99217683782265,54.73129589015166,75.63396035342117,134.99672515220118,4.546152895643239,RMSE_Last_Known_TVT,Easy
e14d641e_,1864,4978,1794,3184,0.6396143029329048,12231.0,15414.0,3183.0,10447.4,11231.85,784.4500000000007,11231.85,11216.08,11235.73,19.649999999999636,6.058917147616629,-8.430000000000291,77.28021269581257,9.55439503474375,49.64042080267093,0.6557788944723618,10434.95,11366.45,931.5,82.74626072961374,28.271136678636385,5.466048033801172,19104,1.0,795.5812806775858,3.133951005025332,29.7721328237848,27.0858581457624,28.54130394622343,-57.563982867190816,795.5812806775858,4.691884422110548,29.77435552821517,27.092983385522498,28.54558662160509,57.563982867190816,910.4903272517773,6.820600870242808,35.274435392664465,32.21373101319607,33.87112241043788,65.20178030935377,6.820600870242808,RMSE_Last_Known_TVT,Moderate
e161bd0c_,2243,4813,1864,2949,0.6127155620195305,13320.0,16268.0,2948.0,11258.43,12218.58,960.1499999999996,12218.58,12211.8,12230.09,18.290000000000873,4.2743009742254205,11.510000000000218,89.35001603518938,14.54189761270512,81.49995616140218,0.5395049169209901,11245.95,12366.95,1121.0,93.27696834596522,26.020316192654608,3.9269523107758317,17694,1.0,478.8924281833791,-0.7271481858259216,3.2955790873378428,9.386935222537735,3.685456856257646,52.98579805425743,478.8924281833791,3.522970498474154,3.7187678414532144,9.386985612276566,3.983717323397986,52.98579805425743,549.7496950680413,4.33499689746737,4.90949306180136,10.689987556132005,5.187609953229768,57.666605790791564,4.33499689746737,RMSE_Last_Known_TVT,Easy
e201fd6d_,1898,6912,1842,5070,0.7335069444444444,13690.0,18759.0,5069.0,11716.740000000002,12523.46,806.7199999999975,12517.570000000002,12487.68,12528.21,40.529999999998836,13.434168741725617,5.009999999998399,96.25966835879063,16.090395295247415,106.77242714239185,0.27593688362919133,11704.59,12652.570000000002,947.9800000000014,92.55052687038989,30.94588131922703,3.7091414884007463,30420,1.0,-220.963529611317,9.358234714005336,1.0602347146305353,-36.43625769521101,-6.520752561008007,-80.72993924542158,220.963529611317,13.068065088757724,13.395526232662974,36.76229706426189,15.383840985154324,80.72993924542158,223.13159755006015,16.371250707380042,15.202485155781968,48.51441473434027,18.917997198755522,94.54454115300052,15.202485155781968,RMSE_Linear_Extrapolation_10,Difficult
e25f1537_,1825,5018,1841,3177,0.6331207652451176,11829.0,15005.0,3176.0,9981.72,10788.72,807.0,10787.18,10765.21,10795.95,30.7400000000016,12.404153120663697,-21.530000000000655,82.97006297976321,13.592792831354128,84.48724236823224,0.24394082467736858,9969.67,10881.6,911.9300000000003,83.74023561643835,25.340140228450288,0.7701726366751416,19062,1.0,1017.8089388358144,3.913657538558548,2.372809053205311,-5.529760403240254,-1.9517172514132362,-117.87573709246992,1017.8089388358144,10.64668870003149,10.237528504942116,8.795932066671693,9.306327070648416,117.87573709246992,1103.9366238664193,13.005049007414012,11.925418632471425,10.181361885353919,10.024420297526193,126.35442366326409,10.024420297526193,RMSE_Linear_Extrapolation_50,Moderate
e2fc7745_,2008,5343,1651,3692,0.6909975669099757,12661.0,16352.0,3691.0,11190.56,11981.44,790.880000000001,11981.26,11979.69,12014.37,34.68000000000029,9.214629658176646,1.6199999999989814,83.48678817642805,11.256624155924127,81.70915099459535,0.06256771397616467,11178.45,12181.95,1003.5,80.89078187250996,23.706091758945373,2.596006303918088,22152,1.0,-801.0323972719837,-9.649165763813572,-13.0064384918086,-12.476255322721983,-12.885528308800305,-94.70735471969064,801.0323972719837,9.88079631635966,13.0064384918086,12.47695524851103,12.88553662632017,94.70735471969064,836.0952958090751,13.341394284804746,15.540941641760556,15.148935105506398,15.450283706831051,101.7368667633881,13.341394284804746,RMSE_Last_Known_TVT,Moderate
e32da4ec_,1364,6148,1459,4689,0.7626870527000651,12801.0,17489.0,4688.0,11512.7,11989.33,476.6299999999992,11986.19,11981.820000000002,12014.63,32.80999999999767,8.094385373696944,28.43999999999869,84.0535840351218,14.67729988362518,89.95517961786875,0.34250373213904883,11500.45,12181.95,681.5,70.45895161290322,21.068183224663024,13.59463242221858,28134,1.0,659.5327807073568,-7.226370228193288,-23.570309623148113,-22.89277136830674,-22.666773589582345,-92.68479392817142,659.5327807073568,8.172171038600835,23.633868048077606,22.96395161403449,22.740643300025205,92.68479392817142,747.4348773732013,10.850139553093255,26.656795827500957,25.920194879465825,25.675097763341086,103.04762625861032,10.850139553093255,RMSE_Last_Known_TVT,Moderate
e3b34f5b_,3289,7293,1838,5455,0.7479775126833951,11984.0,17438.0,5454.0,10326.79,10967.320000000002,640.5300000000007,10966.87,10946.09,10976.320000000002,30.230000000001382,8.871963441455359,-10.100000000000364,96.01284926392809,13.875795456785168,92.73666038619317,0.27296058661778183,10314.45,11136.45,822.0,87.36430525995742,35.892935136488084,8.64854400397067,32730,1.0,782.9118806178392,5.325791017415861,56.41379101847203,59.51780157846633,68.8839336345232,94.19333323216745,782.9118806178392,8.741893675527319,56.80729509311697,59.86808185216189,69.12467426764103,94.19333323216745,888.7168159649154,10.347045761247115,67.82166110759617,71.39334400230643,82.17716554285727,106.44089194755607,10.347045761247115,RMSE_Last_Known_TVT,Moderate
e45a2a62_,1636,6697,1690,5007,0.7476482006868748,12334.0,17340.0,5006.0,10561.070000000002,11219.92,658.8499999999985,11212.01,11204.31,11252.27,47.960000000000946,14.16780836406592,3.5900000000001455,78.045571478544,11.809319149918778,69.53229850676932,0.6425004993009786,10548.95,11366.45,817.5,77.84858190709046,26.669592346120925,0.19698957145354257,30042,1.0,1298.0862122758356,-13.937225883762645,-106.66110467150186,-94.53672615381285,-109.30205085370491,-108.86850282748269,1298.0862122758356,16.106932294787246,106.66112624130415,94.54706873558446,109.30205603847503,108.86850282748269,1498.1985604779884,19.872920518687707,122.30531757927463,108.40410143793574,125.33619336254486,124.65660131450312,19.872920518687707,RMSE_Last_Known_TVT,Difficult
e46f4ef4_,1836,8930,1735,7195,0.8057110862262038,13625.0,20819.0,7194.0,11747.76,12492.61,744.8500000000004,12487.9,12476.1,12498.21,22.109999999998763,4.915219960647245,-11.799999999999272,95.85355590312739,13.910798344077028,115.00206851288712,0.3879082696316887,11735.59,12652.570000000002,916.9800000000014,91.71746187363834,30.995067600680475,4.136094029489044,43170,1.0,683.0551120011215,0.33892981236920267,-35.64107018912772,-20.30773925455407,-25.089816406035034,74.97314580623073,683.0551120011215,3.8877665045169736,35.64627658245387,20.370270146197655,25.127915388405253,74.97314580623073,761.0147406736133,4.926550809338883,41.41989956769335,23.93205215784808,29.358176370697223,82.94623096578427,4.926550809338883,RMSE_Last_Known_TVT,Easy
e4726608_,1603,6268,1535,4733,0.7551052967453733,12708.0,17440.0,4732.0,11393.41,11958.94,565.5300000000007,11958.94,11944.73,11968.320000000002,23.590000000001965,4.65143559543751,9.380000000001019,65.65196132587727,8.603988384288751,60.74980977658757,0.3545320092964293,11380.95,12181.95,801.0,75.18552089831564,22.808212631544016,9.533559572438378,28398,1.0,-370.5102913023426,4.207168814705611,36.05407790484283,33.076188796703754,35.10035488912485,-93.4545507433262,370.5102913023426,5.33733572786841,36.05407790484283,33.076946200532014,35.10036568609101,93.4545507433262,387.68781525150655,6.271487164710907,39.549610885209,36.15213078197757,38.46071482169305,102.63551068950692,6.271487164710907,RMSE_Last_Known_TVT,Easy
e5864244_,1779,6037,1568,4469,0.7402683452045719,13554.0,18022.0,4468.0,11998.03,12725.62,727.5900000000001,12725.62,12725.68,12778.64,52.95999999999913,9.28981709863631,53.0099999999984,81.0144877278714,18.494497793272902,156.82878606835905,0.36294473036473485,11985.84,12874.68,888.8400000000001,87.74819561551433,29.128874677769634,6.733707887642936,26814,1.0,-1015.5872366313124,-25.145218169612196,108.95478183100948,108.02832638484513,110.6515573406551,91.16320321963319,1015.5872366313124,25.145218169612196,108.95478183100948,108.02843669636405,110.6515573406551,91.16320321963319,1132.2501066661841,26.806032670999695,129.2834544942181,128.21550300441024,131.2394504250091,104.3583390107236,26.806032670999695,RMSE_Last_Known_TVT,Difficult
e5c92e59_,3209,5927,1632,4295,0.7246499072043192,13548.0,17842.0,4294.0,11536.52,12205.0,668.4799999999996,12205.0,12188.25,12215.23,26.979999999999563,6.139258252036911,-7.420000000000073,84.09785661936442,14.636458421285088,92.32434211807931,0.38556461001164144,11524.08,12325.65,801.5699999999997,77.49614521657837,26.42478906372663,6.6017114027860515,25770,1.0,879.6075831267989,4.667264260768193,11.697082442793135,24.648626637017806,24.99822608546199,-131.48628502681535,879.6075831267989,6.54059138533168,12.015652873503717,24.648626637017806,24.99822608546199,131.48628502681535,994.9374875992663,7.71135994039849,14.41516999231887,28.741825571605165,29.137286844106885,146.7100795844562,7.71135994039849,RMSE_Last_Known_TVT,Moderate
e5ff9fd2_,2019,4198,1844,2354,0.5607432110528823,13090.0,15443.0,2353.0,10874.65,11781.41,906.7600000000002,11760.83,11759.7,11776.23,16.529999999998836,5.2554286946521085,3.210000000000946,77.22706309701883,10.22293070814373,63.22429751207569,0.5951571792693288,10862.45,11871.45,1009.0,93.64752847944527,25.948046596688183,16.420465382426443,14124,1.0,482.7980012772863,-7.172599830076653,-22.515781648293597,-25.65203682376926,-23.05485553231528,-58.287231706824166,482.7980012772863,7.338028887000971,22.515783965432703,25.65203682376926,23.05485553231528,58.287231706824166,533.2576856444404,8.891230852152741,25.894933822947134,29.47391479504947,26.50929223497329,63.4119426406729,8.891230852152741,RMSE_Last_Known_TVT,Moderate
e6c55748_,1567,5959,1487,4472,0.7504614868266488,12093.0,16564.0,4471.0,10595.66,11224.98,629.3199999999997,11215.64,11199.02,11229.03,30.01000000000022,9.336587644591283,8.069999999999709,75.24211440479617,15.610242948060495,93.42826170701665,0.13416815742397137,10583.45,11366.45,783.0,75.95570516911295,25.63380757269966,0.7135907643167769,26832,1.0,905.1955145164146,-1.0738618067986012,-70.33758907970092,-77.52820834145562,-112.69803323535105,77.79585130260062,905.1955145164146,8.536911896243318,70.33758907970092,77.52820834145562,112.69803323535105,77.79585130260062,987.1680885769882,9.397103554297912,84.88253056359608,93.1493010072878,133.64657574413147,84.14375952260006,9.397103554297912,RMSE_Last_Known_TVT,Moderate
e730c32b_,2188,6469,1741,4728,0.7308703045292936,12855.0,17582.0,4727.0,10456.67,11378.740000000002,922.0700000000015,11366.070000000002,11364.41,11384.41,20.0,5.250728070629343,13.209999999999127,96.73096613505311,12.70247896009425,104.62345775720749,0.6298646362098139,10444.45,11537.41,1092.9599999999991,95.6727239488117,33.3714351494618,1.058242186241415,28368,1.0,587.2283191258673,-10.405145939084909,16.249217697791842,2.662671582658903,15.29608911496891,-115.82768701838074,587.2283191258673,10.558796531301683,16.24954649336149,4.754779909282922,15.296927696086566,115.82768701838074,672.0278704364213,11.654671854511827,20.6511054710835,6.451204328571653,19.58102840309408,130.88991689255013,6.451204328571653,RMSE_Linear_Extrapolation_100,Moderate
e737965a_,811,7694,1739,5955,0.7739797244606187,12328.0,18282.0,5954.0,10279.76,10936.83,657.0699999999997,10935.88,10919.25,10949.65,30.399999999999636,9.82878053569263,-14.959999999999127,83.01944238746746,11.618437095780278,75.00542373033868,0.6228379513014274,10268.08,11077.56,809.4799999999996,81.32422934648582,24.941618028274007,1.695213040981642,35730,1.0,455.47800900125026,1.1671989924423671,23.36683535498309,-3.1292338908248056,2.2840383682485887,-123.18356493111283,455.6910833844123,8.568905121746369,26.158399602145135,7.5973090096111555,9.131507293527452,123.18356493111283,534.5979968032836,9.897022674368223,31.444883059766827,8.792913643762915,10.5534618867659,135.99407205337937,8.792913643762915,RMSE_Linear_Extrapolation_100,Moderate
e748dd88_,2794,6264,1452,4812,0.7681992337164751,13051.0,17862.0,4811.0,11471.01,12028.62,557.6100000000006,12028.33,12015.77,12035.17,19.399999999999636,4.940482602876307,-12.55999999999949,93.1824075768448,10.256913052132008,64.43180080963569,0.03428927680798005,11458.7,12156.95,698.25,74.1951861130995,28.614538753113372,18.9872214637453,28872,1.0,665.2465416640529,-0.7043599334997944,62.44803400725758,23.65854642713257,49.20985903402727,68.15210936919927,665.2465416640529,4.007098919368324,62.46290622065796,24.23583052075408,49.31371697321351,68.15210936919927,723.8286050239585,4.989931749983482,74.54076409124356,29.98180926456273,59.29480340235619,73.3073391783611,4.989931749983482,RMSE_Last_Known_TVT,Easy
e7818f7a_,1522,6829,1458,5371,0.7864987553082442,12293.0,17663.0,5370.0,10374.46,11023.17,648.710000000001,11022.87,11007.6,11032.0,24.399999999999636,4.281523722189065,9.1299999999992,118.57286849124914,18.942403428143123,128.67660055897687,0.2850493390430088,10361.95,11122.45,760.5,116.65194480946124,47.62539919155264,1.9209236817878974,32226,1.0,967.4555460257669,4.6391063116744675,-18.313984598230856,-0.3923285518188992,-10.575326341359032,141.3416408926048,967.4555460257669,5.336350772668605,19.29180433713458,4.266334119358492,12.602518429593362,141.3416408926048,1106.2153042420143,6.312633342217896,23.878003846295375,5.989847518250455,15.30991447771132,158.7516906200881,5.989847518250455,RMSE_Linear_Extrapolation_100,Easy
e7c36e81_,2232,5655,2124,3531,0.6244031830238727,12295.0,15825.0,3530.0,10248.37,11191.13,942.7599999999984,11191.13,11178.86,11200.44,21.579999999999927,5.965468693284054,-7.429999999998472,131.48732076515358,23.790416233371115,243.48383535174298,0.6374964599263665,10235.88,11350.94,1115.0600000000013,126.93089605734768,32.39999722352172,4.556424707805903,21186,1.0,-1127.6515405146292,4.294582271310303,63.05421863386858,66.97364713780118,65.33500484034634,-73.11238587074087,1127.6515405146292,6.742993486263975,63.05421873685255,66.97364713780118,65.33500484034634,73.11238587074087,1199.1455587181447,7.349841849963589,73.45459177456902,77.97039155097407,76.0822777508935,79.6439935871538,7.349841849963589,RMSE_Last_Known_TVT,Moderate
e7d0c1de_,1988,6455,1744,4711,0.7298218435321456,12532.0,17242.0,4710.0,10556.51,11319.23,762.7199999999993,11319.1,11304.67,11321.740000000002,17.070000000001528,3.8827245919340694,-14.430000000000291,74.94106892408094,7.644732527780505,42.47475361199288,0.03672256421142008,10544.42,11537.41,992.9899999999998,93.34127766599597,33.90928051225722,18.400208741915037,28266,1.0,-587.7580946495251,5.65603693483357,-14.33426609537278,24.147208611956934,3.827803561555215,96.02072494629245,587.7580946495251,5.9556039057526515,14.819529984535016,24.147208611956934,4.648901488148477,96.02072494629245,627.3176911667285,6.860255388151551,18.19347465684067,27.075324592395482,5.363124000308622,107.86395361861828,5.363124000308622,RMSE_Linear_Extrapolation_50,Easy
e85074c5_,1511,7236,1561,5675,0.7842730790491984,12011.0,17685.0,5674.0,10402.52,10995.97,593.4499999999989,10992.31,10992.320000000002,11009.33,17.0099999999984,4.287465910927607,5.390000000001237,76.39032941071463,15.529397787577325,82.68724586692481,0.4437004405286344,10390.37,11145.28,754.9099999999999,73.32920582395765,25.97805862068974,3.0611235867569775,34050,1.0,436.4176054328579,-10.506704845815658,13.573295152776902,32.75333871849011,22.200137891146852,60.78507140630262,436.4176054328579,10.506704845815658,16.715162353650797,33.71982891465013,24.12966132273872,60.78507140630262,473.2972558493712,11.347685731962262,20.80094639249667,42.201372765827976,30.294110497001224,65.36962789483651,11.347685731962262,RMSE_Last_Known_TVT,Moderate
e97032ad_,2254,5654,2124,3530,0.624336752741422,12295.0,15824.0,3529.0,10237.15,11191.16,954.0100000000002,11191.16,11191.19,11207.56,16.36999999999898,4.0247293043626495,7.969999999999345,115.78982972306859,17.09813639388365,107.09376420762267,0.5464589235127478,10224.88,11350.94,1126.0600000000013,127.4120053238687,32.61513432595117,11.622175600800105,21180,1.0,-700.3917502661576,-11.261762039660342,45.234237960075426,47.794610237560555,46.14051383063702,-79.61936832221213,700.3917502661576,11.261762039660342,45.236892917584115,47.794610237560555,46.14051383063702,79.61936832221213,725.2949383149407,11.959144677460708,56.71519259294829,59.644670072305125,57.75180586554007,86.27838334720145,11.959144677460708,RMSE_Last_Known_TVT,Moderate
e9949a23_,2117,6407,1848,4559,0.7115654752614328,13311.0,17869.0,4558.0,11157.21,12054.89,897.6800000000003,12051.17,12025.820000000002,12074.51,48.68999999999869,10.975852252914697,23.340000000000146,90.8066240516879,16.342301427147117,100.87829180524054,0.40930028515025224,11144.95,12202.95,1058.0,97.02278696268304,34.81291881101341,6.216162910995138,27354,1.0,566.8392679342247,3.6977955692036915,-29.880386248559674,-27.115244934805382,-33.45881427473335,-87.92169180359284,566.8392679342247,9.005753454704939,29.880392549782034,27.115286578943476,33.45881638614602,87.92169180359284,628.8288091030416,11.580872171010277,39.141046529345324,36.10144330349691,43.107538401631516,95.37774351380395,11.580872171010277,RMSE_Last_Known_TVT,Moderate
ea0b99b7_,1820,10939,1700,9239,0.8445927415668708,13096.0,22334.0,9238.0,11851.88,12525.02,673.1400000000012,12518.2,12515.37,12542.96,27.589999999998327,6.267458369423208,13.0,86.96922831319812,11.071987795989568,70.36791657262842,0.5112025110942743,11839.45,12748.95,909.5,83.55726373626374,25.013978948002425,3.4119645769343805,55434,1.0,876.1982602345282,-10.420311722047261,181.0996882782214,103.74317342644565,159.7997891182564,141.1444081428469,876.1982602345282,10.500710033552888,181.0997189387612,104.44256864319682,159.80003000638564,141.1444081428469,997.3156282598973,12.15975654126152,212.16021267285356,122.94942215920592,187.585789571361,160.1022720816043,12.15975654126152,RMSE_Last_Known_TVT,Moderate
ea3a0e38_,3652,11794,1742,10052,0.8522977785314567,12051.0,22102.0,10051.0,10236.11,10981.35,745.2399999999998,10951.42,10933.0,10966.490000000002,33.4900000000016,8.496918807556327,-13.719999999999345,92.12391040486939,11.787817585509613,76.91196764527884,0.5691404695582969,10223.7,11136.45,912.75,92.9003121577218,37.94537371934382,0.7764017528524079,60312,1.0,1671.4219217218526,3.6127258257062516,-184.65254690182272,-243.23683421030705,-195.08910346612038,134.8818673900304,1671.4219217218526,7.6227178670911,184.65254690182272,243.23683421030705,195.08910346612038,134.8818673900304,1850.5924044922936,9.232672132138227,211.1445050142792,278.76428821326255,223.1895525084509,148.43293484792284,9.232672132138227,RMSE_Last_Known_TVT,Moderate
ea41324e_,1759,6839,1814,5025,0.7347565433542915,12620.0,17644.0,5024.0,10671.1,11356.48,685.3799999999992,11356.37,11343.44,11363.98,20.539999999999054,5.129796926782717,-5.420000000000073,100.70472736237431,17.828539764228065,97.10757985968326,0.3434825870646766,10658.88,11537.41,878.5300000000007,89.6654860716316,34.064592725659864,11.039241290742709,30150,1.0,824.3717394303252,1.3112179104483952,-15.594418453296807,5.582488537474717,0.22275404478753033,80.84994306849715,824.3717394303252,4.4084079601990345,16.877610131254748,5.727136525265748,4.757548461049774,80.84994306849715,957.0816473123843,5.294230079936561,20.62430515278663,6.944946995000897,5.536974734158003,92.84442727035864,5.294230079936561,RMSE_Last_Known_TVT,Easy
eabc711b_,2216,7314,1966,5348,0.7312004375170905,13005.0,18352.0,5347.0,10956.5,11871.27,914.7700000000004,11869.94,11847.070000000002,11884.21,37.1399999999976,10.958419986135064,14.269999999998618,111.87480759393013,19.022740559110918,121.28798033207246,0.43324607329842935,10944.4,12051.84,1107.4400000000005,98.5811010830325,30.43834310053365,13.293706510897636,32088,1.0,941.5522690706304,4.097544876589735,53.535272148869545,56.37266548868051,68.61817176730665,-79.81235594889907,941.5522690706304,9.239968212415832,53.53527384874035,56.372665998305145,68.61817176730665,79.81235594889907,1022.1471949835233,11.698478022871637,63.95489513010551,67.19281220380276,81.20210541332301,86.51267839045138,11.698478022871637,RMSE_Last_Known_TVT,Moderate
eac10e86_,1447,7501,1434,6067,0.8088254899346754,11955.0,18021.0,6066.0,10400.1,10952.52,552.4200000000001,10950.3,10937.01,10954.61,17.600000000000364,3.273653730269433,0.13000000000101863,111.0971160566271,10.144182008662254,102.51044171739721,0.2685017306741388,10387.63,11110.62,722.9900000000016,103.6126399447132,30.954517579604403,7.4844761119139065,36402,1.0,2304.042573410503,4.565320586780065,-18.419527898469845,22.89712544727961,1.3266257488534723,61.38882804724027,2304.042573410503,4.897573759682777,18.429879777236255,22.89712544727961,2.8695151263897163,61.38882804724027,2639.1107191971614,5.617579051148656,22.45728009372552,25.773785240355686,3.593254057590317,70.0375624250532,3.593254057590317,RMSE_Linear_Extrapolation_50,Easy
eafb863e_,1869,5317,1749,3568,0.6710551062629302,12240.0,15807.0,3567.0,10429.52,11189.63,760.1099999999988,11189.63,11189.65,11226.06,36.409999999999854,6.531155995469939,36.43000000000029,121.44812808788986,14.333204241032695,97.86157642334204,0.33548206278026904,10417.320000000002,11350.94,933.619999999999,123.8809951845907,33.91321974264823,2.4328670967008463,21408,1.0,2541.0091885074257,-11.767323430494246,33.11555535696302,36.15857491932545,36.041852319763535,-44.17672058819065,2541.0091885074257,11.767323430494246,33.11555535696302,36.15857491932545,36.041852319763535,44.17672058819065,2854.597689283473,13.457858083605023,39.674933399960096,43.16212392123321,43.028285000154675,49.42781976620578,13.457858083605023,RMSE_Last_Known_TVT,Moderate
eb06a4e7_,2144,6379,1844,4535,0.710926477504311,12872.0,17406.0,4534.0,10478.61,11373.76,895.1499999999996,11373.76,11353.95,11384.41,30.459999999999127,9.530373526006352,-13.090000000000146,99.43748473020113,16.47004338271131,105.65553821580858,0.033958103638368244,10466.44,11537.41,1070.9699999999993,95.01711287313432,33.37791815355428,4.420371857066812,27210,1.0,686.8039392959688,1.6381345093716144,110.50213450917062,127.77921821775368,138.14831938325477,-120.56353332023845,686.8039392959688,7.761689084895237,110.5023814771972,127.77921821775368,138.14831938325477,120.56353332023845,747.1018680229694,9.669099026629615,131.55618714437387,151.47394757419912,163.43152142077346,130.73195569534317,9.669099026629615,RMSE_Last_Known_TVT,Moderate
eb640a35_,1796,7782,1745,6037,0.7757645849396042,11878.0,17914.0,6036.0,10136.04,10868.93,732.8899999999994,10862.51,10853.12,10884.14,31.019999999998618,9.61741759538649,0.6700000000000728,87.59854417317632,14.980982068918298,95.26591481011667,0.5042239522941858,10123.84,11021.27,897.4300000000003,89.6341982182628,36.629291082498035,2.035654045086474,36222,1.0,1813.7532415493154,-2.6304836839489028,8.896607223902087,-14.43492766832161,-1.789657753578591,117.93594105266766,1813.7532415493154,8.304672850753693,15.723689007801202,14.43492766832161,8.743243936102504,117.93594105266766,2129.638582285346,9.969896905690025,17.7411181269948,15.686286227834518,10.155181514335013,136.63396518158675,9.969896905690025,RMSE_Last_Known_TVT,Moderate
eb934281_,2312,7812,1841,5971,0.764336917562724,13117.0,19087.0,5970.0,11136.03,11955.36,819.3299999999999,11944.54,11937.7,11947.83,10.1299999999992,2.6674758061056028,-4.820000000001528,46.24637459342927,8.464327326509775,66.16034888509176,0.17300284709428906,11123.95,12279.45,1155.5,90.73423442906574,25.301927629654248,44.48785983563646,35826,1.0,1722.363928118537,1.6520197621846113,16.1295955201971,-0.26339217901338846,13.432560458495136,-90.81138480637851,1722.363928118537,2.628630045218813,16.129938288019147,2.832126680798588,13.434526398634327,90.81138480637851,1916.9835324883409,3.1374200876783114,17.875758253538393,3.275947357132342,14.815156332271961,100.40869063026884,3.1374200876783114,RMSE_Last_Known_TVT,Easy
eba6605e_,1669,5719,1309,4410,0.7711138310893513,11927.0,16336.0,4409.0,10542.23,11280.47,738.2399999999998,11280.47,11280.320000000002,11306.92,26.599999999998545,9.051372618578977,25.3700000000008,91.96739247602734,19.713885156926217,160.4407669811685,0.22630385487528346,10529.95,11372.45,842.5,96.04979029358898,24.32319841367711,4.082397817561642,26460,1.0,-443.6035293043059,-12.745260770975865,108.89140589474509,152.08532602768855,110.82734211009075,11.043750554526978,689.1223639293221,12.747673469388538,108.93546457681276,152.08532602768855,110.85430346878466,21.210107234427245,868.8219512401887,15.631712662756936,127.16787332482119,176.9728366080495,129.39898874469316,25.888736406945174,15.631712662756936,RMSE_Last_Known_TVT,Difficult
ebe69318_,2169,6718,1742,4976,0.7406966359035427,12030.0,17005.0,4975.0,10294.6,11178.59,883.9899999999998,11178.59,11169.15,11187.39,18.23999999999978,4.824679776529058,7.459999999999127,81.68279218160995,15.62006295076383,125.98877004803627,0.23512861736334406,10282.45,11366.45,1084.0,87.19145228215768,28.564018762461078,5.508660100547729,29856,1.0,394.30598055106105,-0.1044614147909875,79.37672040372831,76.00869655101947,75.69411337509237,50.771393750039735,404.47519445695,3.8075763665594855,79.37683423496672,76.00904664949395,75.6944867952643,50.85057114408134,485.3435065574203,4.825325809935079,90.40382694977441,86.52020673202914,86.15748951730554,58.65587698181467,4.825325809935079,RMSE_Last_Known_TVT,Easy
