well_id,mask_number,mask_name,total_usable_rows,known_rows,hidden_rows,hidden_rows_used,hidden_rows_full,hidden_fraction,last_known_md,first_hidden_md
bc4381e2,1,natural,6885,1930,4955,1500,4955,0.719680464778504,13268.0,13269.0
bc4381e2,2,frac_0.35,6885,4475,2410,1500,2410,0.35003631082062453,15813.0,15814.0
bcebcc5f,1,natural,7889,1631,6258,1500,6258,0.7932564330079858,11952.0,11953.0
bcebcc5f,2,frac_0.73,7889,2155,5734,1500,5734,0.7268348333122069,12476.0,12477.0
bd2c2f34,1,natural,11621,1798,9823,1500,9823,0.8452800963772481,11916.0,11917.0
bd2c2f34,2,frac_0.50,11621,5810,5811,1500,5811,0.5000430255571809,15928.0,15929.0
bd4ae5da,1,natural,6905,1899,5006,1500,5006,0.7249818971759594,12899.0,12900.0
bd4ae5da,2,frac_0.50,6905,3452,3453,1500,3453,0.5000724112961622,14452.0,14453.0
bd6f0e19,1,natural,6979,1839,5140,1500,5140,0.7364951998853704,12433.0,12434.0
bd6f0e19,2,frac_0.73,6979,1907,5072,1500,5072,0.7267516836222955,12501.0,12502.0
bd8f847e,1,natural,6161,1200,4961,1500,4961,0.8052264242817725,13513.0,13514.0
bd8f847e,2,frac_0.35,6161,4005,2156,1500,2156,0.3499431910404155,16318.0,16319.0
be063506,1,natural,6539,2039,4500,1500,4500,0.6881786205841872,13030.0,13031.0
be063506,2,frac_0.73,6539,1786,4753,1500,4753,0.7268695519192537,12777.0,12778.0
be35c8f2,1,natural,5898,1672,4226,1500,4226,0.7165140725669719,13376.0,13377.0
be35c8f2,2,frac_0.35,5898,3834,2064,1500,2064,0.34994913530010174,15538.0,15539.0
be83e781,1,natural,4776,1555,3221,1500,3221,0.6744137353433836,12366.0,12367.0
be83e781,2,frac_0.35,4776,3104,1672,1500,1672,0.3500837520938023,13915.0,13916.0
beda8696,1,natural,7868,1956,5912,1500,5912,0.7513980681240467,12128.0,12129.0
beda8696,2,frac_0.50,7868,3934,3934,1500,3934,0.5,14106.0,14107.0
bf39bc20,1,natural,5047,1744,3303,1500,3303,0.654448187041807,12200.0,12201.0
bf39bc20,2,frac_0.15,5047,4290,757,757,757,0.1499900931246285,14746.0,14747.0
bf70b410,1,natural,8000,1653,6347,1500,6347,0.793375,11940.0,11941.0
bf70b410,2,frac_0.25,8000,6000,2000,1500,2000,0.25,16287.0,16288.0
bffe3082,1,natural,7186,1463,5723,1500,5723,0.7964096854995826,12572.0,12573.0
bffe3082,2,frac_0.80,7186,1469,5717,1500,5717,0.7955747286390203,12578.0,12579.0
c03b9305,1,natural,6067,1812,4255,1500,4255,0.7013350914784902,11753.0,11754.0
c03b9305,2,frac_0.67,6067,1980,4087,1500,4087,0.6736443052579528,11921.0,11922.0
c03fba65,1,natural,5669,1970,3699,1500,3699,0.6524960310460398,11892.0,11893.0
c03fba65,2,frac_0.67,5669,1850,3819,1500,3819,0.6736637855000882,11772.0,11773.0
c07fd0cd,1,natural,6035,1844,4191,1500,4191,0.6944490472245236,13546.0,13547.0
c07fd0cd,2,frac_0.80,6035,1234,4801,1500,4801,0.7955260977630488,12936.0,12937.0
c1d046f4,1,natural,6917,1404,5513,1500,5513,0.7970218302732398,12464.0,12465.0
c1d046f4,2,frac_0.67,6917,2257,4660,1500,4660,0.6737024721700159,13317.0,13318.0
c2717d4f,1,natural,6682,1961,4721,1500,4721,0.7065249925172105,12802.0,12803.0
c2717d4f,2,frac_0.50,6682,3341,3341,1500,3341,0.5,14182.0,14183.0
c2c4db09,1,natural,7851,1812,6039,1500,6039,0.76920137562094,12406.0,12407.0
c2c4db09,2,frac_0.15,7851,6673,1178,1178,1178,0.150044580308241,17267.0,17268.0
c2c6fc71,1,natural,8840,1721,7119,1500,7119,0.805316742081448,13104.0,13105.0
c2c6fc71,2,frac_0.73,8840,2415,6425,1500,6425,0.7268099547511312,13798.0,13799.0
c36625df,1,natural,6386,1644,4742,1500,4742,0.7425618540557469,12804.0,12805.0
c36625df,2,frac_0.67,6386,2084,4302,1500,4302,0.6736611337300344,13244.0,13245.0
c3957531,1,natural,7254,1938,5316,1500,5316,0.7328370554177006,13652.0,13653.0
c3957531,2,frac_0.80,7254,1483,5771,1500,5771,0.7955610697546182,13197.0,13198.0
c43812e2,1,natural,7293,1766,5527,1500,5527,0.7578499931441108,13289.0,13290.0
c43812e2,2,frac_0.67,7293,2380,4913,1500,4913,0.6736596736596736,13903.0,13904.0
c472c0b5,1,natural,4867,1813,3054,1500,3054,0.627491267721389,11769.0,11770.0
c472c0b5,2,frac_0.25,4867,3650,1217,1217,1217,0.25005136634477093,13606.0,13607.0
c47e0767,1,natural,6099,1743,4356,1500,4356,0.7142154451549434,13303.0,13304.0
c47e0767,2,frac_0.25,6099,4574,1525,1500,1525,0.250040990326283,16134.0,16135.0
c593337f,1,natural,7118,1910,5208,1500,5208,0.7316661983703288,13568.0,13569.0
c593337f,2,frac_0.80,7118,1455,5663,1500,5663,0.7955886484967688,13113.0,13114.0
c59b6c4a,1,natural,7460,1961,5499,1500,5499,0.7371313672922252,11944.0,11945.0
c59b6c4a,2,frac_0.73,7460,2038,5422,1500,5422,0.7268096514745308,12021.0,12022.0
c66be2b8,1,natural,6207,2053,4154,1500,4154,0.6692444014821975,12389.0,12390.0
c66be2b8,2,frac_0.50,6207,3104,3103,1500,3103,0.49991944578701464,13440.0,13441.0
c6797dd7,1,natural,6281,1617,4664,1500,4664,0.7425569176882661,12633.0,12634.0
c6797dd7,2,frac_0.50,6281,3140,3141,1500,3141,0.5000796051584143,14156.0,14157.0
c6b782a4,1,natural,6675,1798,4877,1500,4877,0.7306367041198502,12216.0,12217.0
c6b782a4,2,frac_0.73,6675,1824,4851,1500,4851,0.7267415730337079,12242.0,12243.0
c6c96179,1,natural,5813,1809,4004,1500,4004,0.6888009633579907,12022.0,12023.0
c6c96179,2,frac_0.50,5813,2906,2907,1500,2907,0.5000860141063135,13119.0,13120.0
c70c0e01,1,natural,6057,1745,4312,1500,4312,0.7119035826316659,13478.0,13479.0
c70c0e01,2,frac_0.25,6057,4543,1514,1500,1514,0.24995872544163777,16276.0,16277.0
c8d9680c,1,natural,7741,1460,6281,1500,6281,0.8113938767601085,12206.0,12207.0
c8d9680c,2,frac_0.35,7741,5032,2709,1500,2709,0.3499547862033329,15778.0,15779.0
c908edd0,1,natural,6751,1458,5293,1500,5293,0.7840319952599615,12502.0,12503.0
c908edd0,2,frac_0.80,6751,1380,5371,1500,5371,0.795585839134943,12424.0,12425.0
c9578d27,1,natural,6202,1715,4487,1500,4487,0.7234762979683973,12429.0,12430.0
c9578d27,2,frac_0.15,6202,5272,930,930,930,0.14995162850693325,15986.0,15987.0
c96c018a,1,natural,7679,1443,6236,1500,6236,0.8120849068889179,12303.0,12304.0
c96c018a,2,frac_0.35,7679,4991,2688,1500,2688,0.35004557885141296,15851.0,15852.0
c99f9fae,1,natural,8394,2033,6361,1500,6361,0.757803192756731,13055.0,13056.0
c99f9fae,2,frac_0.80,8394,1716,6678,1500,6678,0.7955682630450321,12738.0,12739.0
c9e980e8,1,natural,6262,1903,4359,1500,4359,0.6961034813158735,12648.0,12649.0
c9e980e8,2,frac_0.73,6262,1711,4551,1500,4551,0.7267646119450655,12456.0,12457.0
cad13e8f,1,natural,6866,2018,4848,1500,4848,0.7060879697057967,13706.0,13707.0
cad13e8f,2,frac_0.25,6866,5150,1716,1500,1716,0.24992717739586368,16838.0,16839.0
cb34231f,1,natural,7510,1901,5609,1500,5609,0.7468708388814913,13703.0,13704.0
cb34231f,2,frac_0.35,7510,4882,2628,1500,2628,0.3499334221038615,16684.0,16685.0
cb879f40,1,natural,7904,1589,6315,1500,6315,0.7989625506072875,12206.0,12207.0
cb879f40,2,frac_0.73,7904,2159,5745,1500,5745,0.7268471659919028,12776.0,12777.0
cbe51de1,1,natural,5362,1399,3963,1500,3963,0.7390898918314062,12599.0,12600.0
cbe51de1,2,frac_0.73,5362,1465,3897,1500,3897,0.726781051846326,12665.0,12666.0
cbe62450,1,natural,7858,1600,6258,1500,6258,0.7963858488164928,12203.0,12204.0
cbe62450,2,frac_0.67,7858,2564,5294,1500,5294,0.6737083227284296,13167.0,13168.0
cc08aa63,1,natural,5018,1744,3274,1500,3274,0.652451175767238,12241.0,12242.0
cc08aa63,2,frac_0.35,5018,3262,1756,1500,1756,0.3499402152251893,13759.0,13760.0
cc8a1d57,1,natural,8321,1683,6638,1500,6638,0.7977406561711333,13410.0,13411.0
cc8a1d57,2,frac_0.25,8321,6241,2080,1500,2080,0.2499699555341906,17968.0,17969.0
ccedb12b,1,natural,6427,2026,4401,1500,4401,0.6847673875836315,14043.0,14044.0
ccedb12b,2,frac_0.25,6427,4820,1607,1500,1607,0.250038898397386,16837.0,16838.0
cd7f1687,1,natural,5981,1749,4232,1500,4232,0.7075739842835647,12703.0,12704.0
cd7f1687,2,frac_0.67,5981,1952,4029,1500,4029,0.6736331717104164,12906.0,12907.0
cdc31d65,1,natural,6608,1768,4840,1500,4840,0.7324455205811138,13051.0,13052.0
cdc31d65,2,frac_0.35,6608,4295,2313,1500,2313,0.35003026634382567,15578.0,15579.0
cdc60a53,1,natural,7631,1753,5878,1500,5878,0.7702791246232473,12267.0,12268.0
cdc60a53,2,frac_0.67,7631,2490,5141,1500,5141,0.6736993840912069,13004.0,13005.0
ce55ba43,1,natural,5658,1554,4104,1500,4104,0.7253446447507953,12702.0,12703.0
ce55ba43,2,frac_0.50,5658,2829,2829,1500,2829,0.5,13977.0,13978.0
ce8399b7,1,natural,3548,1933,1615,1500,1615,0.4551860202931229,11964.0,11965.0
ce8399b7,2,frac_0.35,3548,2306,1242,1242,1242,0.3500563697857948,12337.0,12338.0
cf50c9d1,1,natural,6634,1776,4858,1500,4858,0.7322882122399759,12192.0,12193.0
cf50c9d1,2,frac_0.80,6634,1356,5278,1500,5278,0.7955984323183599,11772.0,11773.0
d011f41b,1,natural,3906,1639,2267,1500,2267,0.5803891449052739,12132.0,12133.0
d011f41b,2,frac_0.73,3906,1067,2839,1500,2839,0.7268305171530978,11560.0,11561.0
d07aed8f,1,natural,4709,1752,2957,1500,2957,0.6279464854533872,13530.0,13531.0
d07aed8f,2,frac_0.15,4709,4003,706,706,706,0.14992567424081546,15781.0,15782.0
d085e611,1,natural,7852,1661,6191,1500,6191,0.7884615384615384,11989.0,11990.0
d085e611,2,frac_0.15,7852,6674,1178,1178,1178,0.1500254712175242,17002.0,17003.0
d0a43760,1,natural,5502,1461,4041,1500,4041,0.7344601962922573,12097.0,12098.0
d0a43760,2,frac_0.80,5502,1125,4377,1500,4377,0.7955288985823337,11761.0,11762.0
d0cb63ae,1,natural,6859,1636,5223,1500,5223,0.7614812654905962,11738.0,11739.0
d0cb63ae,2,frac_0.35,6859,4458,2401,1500,2401,0.3500510278466249,14560.0,14561.0
d114d9c2,1,natural,7543,1337,6206,1500,6206,0.8227495691369482,11932.0,11933.0
d114d9c2,2,frac_0.73,7543,2061,5482,1500,5482,0.7267665385125281,12656.0,12657.0
d1457cc5,1,natural,8443,1523,6920,1500,6920,0.819613881321805,11290.0,11291.0
d1457cc5,2,frac_0.73,8443,2307,6136,1500,6136,0.7267558924552884,12074.0,12075.0
d1ecf309,1,natural,7864,1696,6168,1500,6168,0.7843336724313327,12125.0,12126.0
d1ecf309,2,frac_0.80,7864,1607,6257,1500,6257,0.7956510681586979,12036.0,12037.0
d1ee630d,1,natural,7879,1589,6290,1500,6290,0.7983246604899099,12226.0,12227.0
d1ee630d,2,frac_0.73,7879,2153,5726,1500,5726,0.7267419723315142,12790.0,12791.0
d24ff243,1,natural,7116,1475,5641,1500,5641,0.7927206295671726,12123.0,12124.0
d24ff243,2,frac_0.50,7116,3558,3558,1500,3558,0.5,14206.0,14207.0
d2f3b1ab,1,natural,7018,1437,5581,1500,5581,0.7952408093473924,12178.0,12179.0
d2f3b1ab,2,frac_0.15,7018,5965,1053,1053,1053,0.1500427472214306,16706.0,16707.0
d3df146b,1,natural,7252,1465,5787,1500,5787,0.7979867622724766,13000.0,13001.0
d3df146b,2,frac_0.73,7252,1981,5271,1500,5271,0.7268339768339769,13516.0,13517.0
d40f61d5,1,natural,5880,1841,4039,1500,4039,0.6869047619047619,12201.0,12202.0
d40f61d5,2,frac_0.50,5880,2940,2940,1500,2940,0.5,13300.0,13301.0
d41beaf2,1,natural,6592,1839,4753,1500,4753,0.7210254854368932,12275.0,12276.0
d41beaf2,2,frac_0.25,6592,4944,1648,1500,1648,0.25,15380.0,15381.0
d4f60a28,1,natural,6435,1934,4501,1500,4501,0.6994560994560994,13477.0,13478.0
d4f60a28,2,frac_0.35,6435,4183,2252,1500,2252,0.34996114996114996,15726.0,15727.0
d50c649a,1,natural,6548,1675,4873,1500,4873,0.7441967012828344,13049.0,13050.0
d50c649a,2,frac_0.15,6548,5566,982,982,982,0.14996945632254124,16940.0,16941.0
d543916f,1,natural,6281,1482,4799,1500,4799,0.7640503104601178,11884.0,11885.0
d543916f,2,frac_0.50,6281,3140,3141,1500,3141,0.5000796051584143,13542.0,13543.0
d5df0ff5,1,natural,5490,1458,4032,1500,4032,0.7344262295081967,13134.0,13135.0
d5df0ff5,2,frac_0.73,5490,1500,3990,1500,3990,0.726775956284153,13176.0,13177.0
d60430e6,1,natural,4176,1665,2511,1500,2511,0.6012931034482759,12197.0,12198.0
d60430e6,2,frac_0.35,4176,2714,1462,1462,1462,0.35009578544061304,13246.0,13247.0
d6dd7330,1,natural,7660,1467,6193,1500,6193,0.8084856396866841,13124.0,13125.0
d6dd7330,2,frac_0.35,7660,4979,2681,1500,2681,0.35,16636.0,16637.0
d7ba4f9d,1,natural,7771,1748,6023,1500,6023,0.7750611246943765,13707.0,13708.0
d7ba4f9d,2,frac_0.73,7771,2123,5648,1500,5648,0.7268047870286964,14082.0,14083.0
d84b621b,1,natural,5746,1752,3994,1500,3994,0.6950922380786634,12315.0,12316.0
d84b621b,2,frac_0.50,5746,2873,2873,1500,2873,0.5,13436.0,13437.0
d90aa14c,1,natural,12141,2123,10018,1500,10018,0.8251379622765834,12121.0,12122.0
d90aa14c,2,frac_0.73,12141,3317,8824,1500,8824,0.7267935095955852,13315.0,13316.0
d924e971,1,natural,5308,2124,3184,1500,3184,0.5998492840994725,13107.0,13108.0
d924e971,2,frac_0.35,5308,3450,1858,1500,1858,0.3500376789751319,14433.0,14434.0
d9ae59b2,1,natural,5150,1502,3648,1500,3648,0.7083495145631068,12401.0,12402.0
d9ae59b2,2,frac_0.35,5150,3348,1802,1500,1802,0.3499029126213592,14247.0,14248.0
d9d6d94d,1,natural,6660,1741,4919,1500,4919,0.7385885885885886,13772.0,13773.0
d9d6d94d,2,frac_0.73,6660,1820,4840,1500,4840,0.7267267267267268,13851.0,13852.0
d9eca87b,1,natural,7932,1559,6373,1500,6373,0.8034543620776601,11803.0,11804.0
d9eca87b,2,frac_0.80,7932,1621,6311,1500,6311,0.7956379223398891,11865.0,11866.0
da2d4d7c,1,natural,3567,1453,2114,1500,2114,0.5926548920661621,13006.0,13007.0
da2d4d7c,2,frac_0.67,3567,1164,2403,1500,2403,0.6736753574432296,12717.0,12718.0
da3cf798,1,natural,7591,1747,5844,1500,5844,0.7698590436042683,11848.0,11849.0
da3cf798,2,frac_0.80,7591,1552,6039,1500,6039,0.7955473587142669,11653.0,11654.0
da940160,1,natural,6792,1660,5132,1500,5132,0.7555948174322733,12436.0,12437.0
da940160,2,frac_0.25,6792,5094,1698,1500,1698,0.25,15870.0,15871.0
dafc88c3,1,natural,7187,1615,5572,1500,5572,0.775288715736747,12362.0,12363.0
dafc88c3,2,frac_0.80,7187,1469,5718,1500,5718,0.7956031723946013,12216.0,12217.0
dbee6c86,1,natural,9114,1745,7369,1500,7369,0.8085363177529076,13650.0,13651.0
dbee6c86,2,frac_0.67,9114,2974,6140,1500,6140,0.673688830370858,14879.0,14880.0
dc5fbe29,1,natural,6555,1352,5203,1500,5203,0.7937452326468345,12649.0,12650.0
dc5fbe29,2,frac_0.73,6555,1791,4764,1500,4764,0.7267734553775743,13088.0,13089.0
dc7da28f,1,natural,6672,1898,4774,1500,4774,0.7155275779376499,11986.0,11987.0
dc7da28f,2,frac_0.80,6672,1364,5308,1500,5308,0.7955635491606715,11452.0,11453.0
dc7f9757,1,natural,6203,1843,4360,1500,4360,0.7028857004675158,12319.0,12320.0
dc7f9757,2,frac_0.15,6203,5273,930,930,930,0.14992745445752056,15749.0,15750.0
dd168de0,1,natural,5095,1791,3304,1500,3304,0.6484789008832188,11862.0,11863.0
dd168de0,2,frac_0.35,5095,3312,1783,1500,1783,0.34995093228655544,13383.0,13384.0
dd64382d,1,natural,5058,1934,3124,1500,3124,0.6176354290233294,11999.0,12000.0
dd64382d,2,frac_0.25,5058,3794,1264,1264,1264,0.24990114669829971,13859.0,13860.0
dd6bc5b2,1,natural,5764,2162,3602,1500,3602,0.6249132546842471,12216.0,12217.0
dd6bc5b2,2,frac_0.73,5764,1575,4189,1500,4189,0.7267522553782095,11629.0,11630.0
dd7d638e,1,natural,6046,1745,4301,1500,4301,0.711379424412835,12245.0,12246.0
dd7d638e,2,frac_0.15,6046,5139,907,907,907,0.15001653986106517,15639.0,15640.0
df71d1ff,1,natural,7879,1651,6228,1500,6228,0.7904556415788806,12043.0,12044.0
df71d1ff,2,frac_0.25,7879,5909,1970,1500,1970,0.2500317299149638,16301.0,16302.0
df73b8f3,1,natural,7150,1839,5311,1500,5311,0.7427972027972028,13571.0,13572.0
df73b8f3,2,frac_0.50,7150,3575,3575,1500,3575,0.5,15307.0,15308.0
df8290be,1,natural,5675,1703,3972,1500,3972,0.6999118942731277,12135.0,12136.0
df8290be,2,frac_0.73,5675,1550,4125,1500,4125,0.7268722466960352,11982.0,11983.0
e0079ed1,1,natural,5257,1786,3471,1500,3471,0.660262507133346,11896.0,11897.0
e0079ed1,2,frac_0.25,5257,3943,1314,1314,1314,0.24995244435990108,14053.0,14054.0
e03b45fd,1,natural,7083,1741,5342,1500,5342,0.7542001976563603,13845.0,13846.0
e03b45fd,2,frac_0.35,7083,4604,2479,1500,2479,0.349992940844275,16708.0,16709.0
e0f36d98,1,natural,6714,1738,4976,1500,4976,0.7411379207625857,12514.0,12515.0
e0f36d98,2,frac_0.73,6714,1834,4880,1500,4880,0.7268394399761692,12610.0,12611.0
e149204f,1,natural,7549,1452,6097,1500,6097,0.8076566432640084,11934.0,11935.0
e149204f,2,frac_0.35,7549,4907,2642,1500,2642,0.349980129818519,15389.0,15390.0
e201fd6d,1,natural,6912,1842,5070,1500,5070,0.7335069444444444,13689.0,13690.0
e201fd6d,2,frac_0.80,6912,1413,5499,1500,5499,0.7955729166666666,13260.0,13261.0
e25f1537,1,natural,5018,1841,3177,1500,3177,0.6331207652451176,11828.0,11829.0
e25f1537,2,frac_0.15,5018,4265,753,753,753,0.1500597847748107,14252.0,14253.0
e2fc7745,1,natural,5343,1651,3692,1500,3692,0.6909975669099757,12660.0,12661.0
e2fc7745,2,frac_0.15,5343,4542,801,801,801,0.14991577765300393,15551.0,15552.0
e32da4ec,1,natural,6148,1459,4689,1500,4689,0.7626870527000651,12800.0,12801.0
e32da4ec,2,frac_0.80,6148,1257,4891,1500,4891,0.7955432661027977,12598.0,12599.0
e46f4ef4,1,natural,8930,1735,7195,1500,7195,0.8057110862262038,13624.0,13625.0
e46f4ef4,2,frac_0.67,8930,2914,6016,1500,6016,0.6736842105263158,14803.0,14804.0
e4726608,1,natural,6268,1535,4733,1500,4733,0.7551052967453733,12707.0,12708.0
e4726608,2,frac_0.35,6268,4074,2194,1500,2194,0.35003190810465856,15246.0,15247.0
e5c92e59,1,natural,5927,1632,4295,1500,4295,0.7246499072043192,13547.0,13548.0
e5c92e59,2,frac_0.80,5927,1211,4716,1500,4716,0.795680782858107,13126.0,13127.0
e5ff9fd2,1,natural,4198,1844,2354,1500,2354,0.5607432110528823,13089.0,13090.0
e5ff9fd2,2,frac_0.73,4198,1147,3051,1500,3051,0.7267746545974273,12392.0,12393.0
e6c55748,1,natural,5959,1487,4472,1500,4472,0.7504614868266488,12092.0,12093.0
e6c55748,2,frac_0.50,5959,2980,2979,1500,2979,0.4999160933042457,13585.0,13586.0
e730c32b,1,natural,6469,1741,4728,1500,4728,0.7308703045292936,12854.0,12855.0
e730c32b,2,frac_0.35,6469,4205,2264,1500,2264,0.3499768124903385,15318.0,15319.0
e737965a,1,natural,7694,1739,5955,1500,5955,0.7739797244606187,12327.0,12328.0
e737965a,2,frac_0.25,7694,5770,1924,1500,1924,0.2500649857031453,16358.0,16359.0
e748dd88,1,natural,6264,1452,4812,1500,4812,0.7681992337164751,13050.0,13051.0
e748dd88,2,frac_0.50,6264,3132,3132,1500,3132,0.5,14730.0,14731.0
e7818f7a,1,natural,6829,1458,5371,1500,5371,0.7864987553082442,12292.0,12293.0
e7818f7a,2,frac_0.73,6829,1866,4963,1500,4963,0.7267535510323619,12700.0,12701.0
e85074c5,1,natural,7236,1561,5675,1500,5675,0.7842730790491984,12010.0,12011.0
e85074c5,2,frac_0.15,7236,6151,1085,1085,1085,0.14994472084024324,16600.0,16601.0
e97032ad,1,natural,5654,2124,3530,1500,3530,0.624336752741422,12294.0,12295.0
e97032ad,2,frac_0.25,5654,4240,1414,1414,1414,0.2500884329678104,14410.0,14411.0
e9949a23,1,natural,6407,1848,4559,1500,4559,0.7115654752614328,13310.0,13311.0
e9949a23,2,frac_0.35,6407,4165,2242,1500,2242,0.34992976432027467,15627.0,15628.0
eabc711b,1,natural,7314,1966,5348,1500,5348,0.7312004375170905,13004.0,13005.0
eabc711b,2,frac_0.80,7314,1495,5819,1500,5819,0.7955974842767296,12533.0,12534.0
eac10e86,1,natural,7501,1434,6067,1500,6067,0.8088254899346754,11954.0,11955.0
eac10e86,2,frac_0.50,7501,3750,3751,1500,3751,0.5000666577789628,14270.0,14271.0
eafb863e,1,natural,5317,1749,3568,1500,3568,0.6710551062629302,12239.0,12240.0
eafb863e,2,frac_0.25,5317,3988,1329,1329,1329,0.24995298100432575,14478.0,14479.0
eb06a4e7,1,natural,6379,1844,4535,1500,4535,0.710926477504311,12871.0,12872.0
eb06a4e7,2,frac_0.73,6379,1743,4636,1500,4636,0.7267596802006584,12770.0,12771.0
eb640a35,1,natural,7782,1745,6037,1500,6037,0.7757645849396042,11877.0,11878.0
eb640a35,2,frac_0.73,7782,2126,5656,1500,5656,0.7268054484708302,12258.0,12259.0
eba6605e,1,natural,5719,1309,4410,1500,4410,0.7711138310893513,11926.0,11927.0
eba6605e,2,frac_0.67,5719,1866,3853,1500,3853,0.673719181675118,12483.0,12484.0
ec0d597b,1,natural,6452,1836,4616,1500,4616,0.7154370737755734,12013.0,12014.0
ec0d597b,2,frac_0.15,6452,5484,968,968,968,0.1500309981401116,15661.0,15662.0
ec13af42,1,natural,7362,1900,5462,1500,5462,0.7419179570768812,13333.0,13334.0
ec13af42,2,frac_0.25,7362,5522,1840,1500,1840,0.24993208367291497,16955.0,16956.0
ecdab904,1,natural,8176,2029,6147,1500,6147,0.7518346379647749,13362.0,13363.0
ecdab904,2,frac_0.67,8176,2668,5508,1500,5508,0.673679060665362,14001.0,14002.0
ecdaf714,1,natural,8240,1648,6592,1500,6592,0.8,11913.0,11914.0
ecdaf714,2,frac_0.35,8240,5356,2884,1500,2884,0.35,15621.0,15622.0
ed6436d6,1,natural,5027,2082,2945,1500,2945,0.585836482991844,13279.0,13280.0
ed6436d6,2,frac_0.35,5027,3268,1759,1500,1759,0.34991048338969566,14465.0,14466.0
ed6e6e54,1,natural,7385,1337,6048,1500,6048,0.818957345971564,13119.0,13120.0
ed6e6e54,2,frac_0.15,7385,6277,1108,1108,1108,0.15003385240352066,18059.0,18060.0
edf885a3,1,natural,4863,1746,3117,1500,3117,0.6409623689080814,13416.0,13417.0
edf885a3,2,frac_0.67,4863,1587,3276,1500,3276,0.6736582356570019,13257.0,13258.0
ee0300f7,1,natural,6161,1617,4544,1500,4544,0.7375426067196884,13441.0,13442.0
ee0300f7,2,frac_0.73,6161,1683,4478,1500,4478,0.7268300600551858,13507.0,13508.0
ee288beb,1,natural,6190,1552,4638,1500,4638,0.7492730210016155,11671.0,11672.0
ee288beb,2,frac_0.35,6190,4024,2166,1500,2166,0.34991922455573504,14143.0,14144.0
ee4aecac,1,natural,6596,1331,5265,1500,5265,0.7982110369921165,12501.0,12502.0
ee4aecac,2,frac_0.67,6596,2152,4444,1500,4444,0.6737416616130989,13322.0,13323.0
eeda36f5,1,natural,6198,1401,4797,1500,4797,0.7739593417231365,13797.0,13798.0
eeda36f5,2,frac_0.80,6198,1267,4931,1500,4931,0.7955792191029364,13663.0,13664.0
eeed308d,1,natural,5503,1604,3899,1500,3899,0.70852262402326,12183.0,12184.0
eeed308d,2,frac_0.73,5503,1503,4000,1500,4000,0.7268762493185535,12082.0,12083.0
ef04658e,1,natural,5664,1560,4104,1500,4104,0.7245762711864406,11832.0,11833.0
ef04658e,2,frac_0.67,5664,1848,3816,1500,3816,0.673728813559322,12120.0,12121.0
efde6ac3,1,natural,6220,1661,4559,1500,4559,0.7329581993569132,11989.0,11990.0
efde6ac3,2,frac_0.25,6220,4665,1555,1500,1555,0.25,14993.0,14994.0
efe96181,1,natural,5464,1452,4012,1500,4012,0.7342606149341142,11548.0,11549.0
efe96181,2,frac_0.35,5464,3552,1912,1500,1912,0.34992679355783307,13648.0,13649.0
f0188a48,1,natural,6139,1969,4170,1500,4170,0.6792637237335071,12551.0,12552.0
f0188a48,2,frac_0.35,6139,3990,2149,1500,2149,0.3500570125427594,14572.0,14573.0
f03f10fe,1,natural,5823,1678,4145,1500,4145,0.7118323888030225,12201.0,12202.0
f03f10fe,2,frac_0.67,5823,1900,3923,1500,3923,0.6737077108019921,12423.0,12424.0
f074d277,1,natural,3868,1415,2453,1500,2453,0.6341778697001034,13363.0,13364.0
f074d277,2,frac_0.67,3868,1262,2606,1500,2606,0.6737331954498449,13210.0,13211.0
f07d7037,1,natural,7688,2125,5563,1500,5563,0.7235952133194589,13400.0,13401.0
f07d7037,2,frac_0.73,7688,2100,5588,1500,5588,0.7268470343392299,13375.0,13376.0
f08774c3,1,natural,5645,1745,3900,1500,3900,0.6908768821966342,13129.0,13130.0
f08774c3,2,frac_0.80,5645,1154,4491,1500,4491,0.7955713020372011,12538.0,12539.0
f16e25e3,1,natural,6585,1934,4651,1500,4651,0.7063022019741837,12091.0,12092.0
f16e25e3,2,frac_0.67,6585,2149,4436,1500,4436,0.6736522399392559,12306.0,12307.0
f2d4c8c9,1,natural,7908,1659,6249,1500,6249,0.7902124430955993,12042.0,12043.0
f2d4c8c9,2,frac_0.25,7908,5931,1977,1500,1977,0.25,16314.0,16315.0
f321a31c,1,natural,6555,1414,5141,1500,5141,0.7842868039664378,13489.0,13490.0
f321a31c,2,frac_0.67,6555,2139,4416,1500,4416,0.6736842105263158,14214.0,14215.0
f40cd091,1,natural,6776,1610,5166,1500,5166,0.762396694214876,12987.0,12988.0
f40cd091,2,frac_0.50,6776,3388,3388,1500,3388,0.5,14765.0,14766.0
f439a621,1,natural,4695,1874,2821,1500,2821,0.6008519701810436,12265.0,12266.0
f439a621,2,frac_0.25,4695,3521,1174,1174,1174,0.25005324813631524,13912.0,13913.0
f56d3ace,1,natural,7383,1951,5432,1500,5432,0.7357442773940133,12690.0,12691.0
f56d3ace,2,frac_0.25,7383,5537,1846,1500,1846,0.25003386157388596,16276.0,16277.0
f5859199,1,natural,7438,1648,5790,1500,5790,0.7784350631890293,13436.0,13437.0
f5859199,2,frac_0.73,7438,2032,5406,1500,5406,0.7268082817961817,13820.0,13821.0
f631da6e,1,natural,5604,1511,4093,1500,4093,0.7303711634546752,12239.0,12240.0
